OrderID,OrderDate,Region,Country,Category,Sub-Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD100766,2024-07-04,North,Norway,Furniture,Bookcases,Bookcases Model 656,4,143.69,0.0,574.76,86.33
ORD100475,2024-07-04,North,UK,Technology,Accessories,Accessories Model 713,4,417.98,0.0,1671.92,157.31
ORD101292,2024-07-05,North,Norway,Technology,Phones,Phones Model 143,2,332.63,0.0,665.26,85.94
ORD101904,2024-07-05,Central,Germany,Office Supplies,Pens,Pens Model 228,5,173.51,0.0,867.55,168.14
ORD101785,2024-07-06,East,China,Furniture,Tables,Tables Model 893,3,18.36,0.1,55.08,3.8
ORD101916,2024-07-06,South,India,Furniture,Tables,Tables Model 573,4,187.61,0.0,750.44,56.54
ORD101821,2024-07-06,West,USA,Office Supplies,Binders,Binders Model 660,1,179.32,0.1,179.32,32.2
ORD100920,2024-07-07,South,Australia,Furniture,Tables,Tables Model 982,5,196.47,0.0,982.35,179.64
ORD101056,2024-07-07,East,China,Office Supplies,Pens,Pens Model 626,7,158.55,0.0,1109.85,221.97
ORD100139,2024-07-07,East,Japan,Office Supplies,Paper,Paper Model 211,4,323.08,0.1,1292.32,254.55
ORD100076,2024-07-09,West,USA,Furniture,Chairs,Chairs Model 423,4,122.31,0.1,489.24,45.44
ORD100660,2024-07-09,South,India,Furniture,Chairs,Chairs Model 576,4,223.55,0.05,894.2,188.14
ORD101963,2024-07-09,West,Canada,Technology,Accessories,Accessories Model 957,5,451.11,0.1,2255.55,327.93
ORD100165,2024-07-09,East,China,Furniture,Chairs,Chairs Model 312,4,290.96,0.0,1163.84,243.12
ORD100509,2024-07-09,West,Canada,Office Supplies,Paper,Paper Model 898,5,65.51,0.0,327.55,66.74
ORD101619,2024-07-10,South,India,Furniture,Chairs,Chairs Model 811,3,197.63,0.05,592.89,69.35
ORD100160,2024-07-10,Central,France,Office Supplies,Paper,Paper Model 608,4,245.57,0.05,982.28,113.82
ORD101608,2024-07-10,West,USA,Office Supplies,Binders,Binders Model 447,2,35.71,0.1,71.42,13.81
ORD101334,2024-07-11,South,Australia,Office Supplies,Paper,Paper Model 628,5,467.68,0.0,2338.4,218.52
ORD101748,2024-07-11,South,Australia,Technology,Computers,Computers Model 889,5,248.92,0.05,1244.6,112.6
ORD100710,2024-07-11,East,Japan,Office Supplies,Paper,Paper Model 631,7,75.56,0.0,528.92,96.67
ORD100978,2024-07-12,South,India,Office Supplies,Binders,Binders Model 558,3,453.0,0.05,1359.0,245.97
ORD100448,2024-07-13,South,India,Office Supplies,Pens,Pens Model 466,8,449.56,0.05,3596.48,526.32
ORD101187,2024-07-14,West,USA,Furniture,Bookcases,Bookcases Model 648,4,213.48,0.0,853.92,79.63
ORD100031,2024-07-14,East,Japan,Furniture,Tables,Tables Model 843,6,509.08,0.0,3054.48,555.12
ORD100066,2024-07-15,West,Canada,Technology,Computers,Computers Model 744,5,251.51,0.0,1257.55,126.84
ORD101884,2024-07-15,Central,France,Office Supplies,Paper,Paper Model 455,7,101.83,0.0,712.81,105.95
ORD101741,2024-07-15,North,UK,Furniture,Bookcases,Bookcases Model 824,3,287.91,0.15,863.73,42.07
ORD100040,2024-07-16,West,Canada,Technology,Computers,Computers Model 248,7,258.94,0.1,1812.58,15.65
ORD100800,2024-07-16,West,Canada,Office Supplies,Binders,Binders Model 366,6,175.15,0.0,1050.9,200.16
ORD100324,2024-07-16,East,Japan,Office Supplies,Binders,Binders Model 748,2,481.34,0.05,962.68,70.32
ORD100144,2024-07-17,West,USA,Technology,Accessories,Accessories Model 208,4,314.33,0.0,1257.32,69.2
ORD100201,2024-07-17,Central,France,Office Supplies,Pens,Pens Model 147,4,498.07,0.0,1992.28,177.88
ORD100570,2024-07-17,East,Japan,Furniture,Bookcases,Bookcases Model 196,6,224.46,0.1,1346.76,111.78
ORD101519,2024-07-17,South,Australia,Office Supplies,Binders,Binders Model 964,1,158.98,0.05,158.98,30.85
ORD100580,2024-07-18,East,China,Office Supplies,Pens,Pens Model 245,10,216.86,0.0,2168.6,510.18
ORD100056,2024-07-18,West,USA,Office Supplies,Paper,Paper Model 483,3,108.9,0.0,326.7,61.01
ORD100746,2024-07-18,West,USA,Technology,Phones,Phones Model 415,6,50.5,0.0,303.0,33.11
ORD100683,2024-07-19,West,USA,Office Supplies,Binders,Binders Model 988,3,137.6,0.0,412.8,43.93
ORD100215,2024-07-19,North,UK,Technology,Accessories,Accessories Model 349,1,61.96,0.0,61.96,14.31
ORD100070,2024-07-19,North,UK,Technology,Phones,Phones Model 401,5,252.33,0.1,1261.65,0.05
ORD100366,2024-07-19,East,Japan,Technology,Phones,Phones Model 116,1,499.26,0.05,499.26,33.76
ORD101138,2024-07-20,West,Canada,Office Supplies,Pens,Pens Model 516,3,138.14,0.0,414.42,94.37
ORD101852,2024-07-20,South,Australia,Office Supplies,Binders,Binders Model 271,5,116.76,0.0,583.8,142.62
ORD100041,2024-07-20,East,Japan,Furniture,Bookcases,Bookcases Model 535,6,204.55,0.0,1227.3,186.15
ORD101593,2024-07-21,South,India,Technology,Computers,Computers Model 501,7,49.34,0.0,345.38,76.36
ORD100583,2024-07-22,West,Canada,Office Supplies,Paper,Paper Model 416,4,41.4,0.05,165.6,29.94
ORD101397,2024-07-22,North,Norway,Office Supplies,Pens,Pens Model 402,3,323.82,0.0,971.46,223.49
ORD100408,2024-07-23,South,Australia,Furniture,Chairs,Chairs Model 560,7,124.01,0.0,868.07,90.58
ORD101691,2024-07-23,South,India,Office Supplies,Paper,Paper Model 898,5,128.03,0.0,640.15,104.91
ORD101722,2024-07-23,East,Japan,Furniture,Tables,Tables Model 982,3,425.02,0.0,1275.06,260.0
ORD100367,2024-07-23,East,China,Technology,Accessories,Accessories Model 180,3,262.43,0.0,787.29,48.46
ORD101604,2024-07-24,Central,Germany,Office Supplies,Pens,Pens Model 359,6,42.03,0.0,252.18,43.44
ORD101416,2024-07-24,South,India,Office Supplies,Paper,Paper Model 332,5,138.15,0.0,690.75,54.16
ORD101605,2024-07-24,West,Canada,Technology,Accessories,Accessories Model 209,5,221.89,0.0,1109.45,269.82
ORD101520,2024-07-24,West,USA,Furniture,Bookcases,Bookcases Model 145,2,405.58,0.0,811.16,133.79
ORD100267,2024-07-25,South,India,Office Supplies,Binders,Binders Model 829,2,309.55,0.0,619.1,43.16
ORD101657,2024-07-25,West,Canada,Office Supplies,Pens,Pens Model 746,7,142.84,0.05,999.88,53.53
ORD100418,2024-07-25,Central,France,Office Supplies,Pens,Pens Model 554,4,162.45,0.0,649.8,143.36
ORD101017,2024-07-25,South,Australia,Technology,Accessories,Accessories Model 693,2,277.25,0.0,554.5,41.99
ORD101542,2024-07-26,Central,Germany,Office Supplies,Pens,Pens Model 339,4,235.06,0.0,940.24,139.89
ORD100858,2024-07-26,South,India,Office Supplies,Paper,Paper Model 611,2,602.18,0.05,1204.36,127.7
ORD101028,2024-07-27,South,India,Office Supplies,Binders,Binders Model 631,3,114.05,0.0,342.15,32.6
ORD100161,2024-07-27,North,Norway,Furniture,Tables,Tables Model 779,4,308.23,0.1,1232.92,72.1
ORD100123,2024-07-27,South,Australia,Office Supplies,Paper,Paper Model 658,2,47.74,0.05,95.48,20.16
ORD100960,2024-07-27,North,Norway,Office Supplies,Pens,Pens Model 761,4,95.65,0.0,382.6,34.19
ORD101523,2024-07-28,West,USA,Office Supplies,Pens,Pens Model 855,4,410.39,0.0,1641.56,325.95
ORD101149,2024-07-28,South,India,Technology,Accessories,Accessories Model 264,3,174.73,0.0,524.19,59.56
ORD101042,2024-07-28,North,UK,Furniture,Bookcases,Bookcases Model 269,2,186.57,0.0,373.14,54.01
ORD100142,2024-07-28,South,India,Technology,Computers,Computers Model 203,2,168.83,0.0,337.66,74.32
ORD100403,2024-07-28,South,Australia,Technology,Computers,Computers Model 563,6,291.25,0.0,1747.5,246.6
ORD101335,2024-07-29,East,Japan,Technology,Accessories,Accessories Model 958,4,185.19,0.05,740.76,159.14
ORD101953,2024-07-29,West,USA,Technology,Phones,Phones Model 831,6,33.01,0.0,198.06,20.73
ORD100505,2024-07-30,East,Japan,Furniture,Tables,Tables Model 815,5,478.01,0.1,2390.05,173.67
ORD101489,2024-07-30,Central,Germany,Office Supplies,Binders,Binders Model 246,6,5.99,0.0,35.94,8.81
ORD100782,2024-07-31,East,China,Technology,Computers,Computers Model 240,4,331.5,0.15,1326.0,151.64
ORD100158,2024-07-31,West,USA,Furniture,Bookcases,Bookcases Model 901,2,302.31,0.05,604.62,24.93
ORD101892,2024-07-31,Central,France,Technology,Accessories,Accessories Model 738,2,240.59,0.0,481.18,81.64
ORD101053,2024-08-01,East,China,Technology,Accessories,Accessories Model 895,3,351.85,0.05,1055.55,142.59
ORD101234,2024-08-01,North,Norway,Technology,Phones,Phones Model 249,4,212.24,0.0,848.96,117.66
ORD101554,2024-08-02,East,China,Technology,Computers,Computers Model 373,6,483.88,0.0,2903.28,714.16
ORD100305,2024-08-02,West,USA,Office Supplies,Binders,Binders Model 576,1,219.63,0.0,219.63,29.25
ORD100906,2024-08-02,East,China,Technology,Accessories,Accessories Model 724,2,55.92,0.0,111.84,5.91
ORD100456,2024-08-03,West,Canada,Office Supplies,Binders,Binders Model 491,4,246.9,0.0,987.6,97.4
ORD101005,2024-08-03,North,Norway,Technology,Accessories,Accessories Model 747,5,329.36,0.1,1646.8,307.56
ORD100935,2024-08-04,South,Australia,Technology,Accessories,Accessories Model 441,4,264.85,0.1,1059.4,189.85
ORD101762,2024-08-06,South,Australia,Office Supplies,Binders,Binders Model 892,2,345.72,0.0,691.44,114.47
ORD101731,2024-08-06,East,China,Office Supplies,Pens,Pens Model 716,5,114.68,0.0,573.4,114.91
ORD101521,2024-08-06,North,UK,Office Supplies,Pens,Pens Model 505,2,87.76,0.05,175.52,30.37
ORD101502,2024-08-07,East,China,Office Supplies,Binders,Binders Model 248,5,71.59,0.05,357.95,52.05
ORD101653,2024-08-08,North,UK,Office Supplies,Pens,Pens Model 130,4,200.68,0.05,802.72,31.05
ORD100287,2024-08-09,North,Norway,Office Supplies,Paper,Paper Model 636,4,205.87,0.0,823.48,93.66
ORD101318,2024-08-10,West,USA,Technology,Computers,Computers Model 164,6,202.2,0.0,1213.2,286.03
ORD100597,2024-08-10,North,UK,Office Supplies,Pens,Pens Model 480,4,334.4,0.0,1337.6,317.51
ORD101787,2024-08-10,Central,France,Office Supplies,Paper,Paper Model 761,2,230.78,0.1,461.56,5.85
ORD101012,2024-08-10,East,Japan,Technology,Accessories,Accessories Model 855,1,276.0,0.1,276.0,35.68
ORD101633,2024-08-11,South,India,Office Supplies,Pens,Pens Model 195,5,309.22,0.1,1546.1,254.31
ORD101801,2024-08-11,East,Japan,Office Supplies,Paper,Paper Model 416,1,52.71,0.0,52.71,10.79
ORD101205,2024-08-12,North,UK,Technology,Phones,Phones Model 837,4,237.6,0.1,950.4,61.63
ORD101738,2024-08-13,Central,France,Technology,Computers,Computers Model 215,4,416.4,0.15,1665.6,279.18
ORD101944,2024-08-14,West,USA,Office Supplies,Binders,Binders Model 797,6,177.7,0.0,1066.2,263.93
ORD101401,2024-08-14,South,Australia,Furniture,Bookcases,Bookcases Model 579,6,319.72,0.1,1918.32,246.94
ORD101791,2024-08-14,East,China,Office Supplies,Binders,Binders Model 194,4,52.81,0.1,211.24,23.05
ORD100107,2024-08-15,East,Japan,Technology,Computers,Computers Model 663,4,260.26,0.0,1041.04,112.43
ORD101583,2024-08-15,South,India,Office Supplies,Pens,Pens Model 714,2,385.89,0.0,771.78,168.7
ORD101280,2024-08-15,North,Norway,Furniture,Tables,Tables Model 403,6,318.09,0.15,1908.54,32.82
ORD100714,2024-08-16,East,Japan,Office Supplies,Pens,Pens Model 354,10,182.42,0.0,1824.2,128.45
ORD101860,2024-08-16,Central,Germany,Technology,Computers,Computers Model 915,3,235.93,0.0,707.79,77.92
ORD101435,2024-08-16,East,Japan,Office Supplies,Binders,Binders Model 151,3,444.41,0.1,1333.23,206.25
ORD100919,2024-08-17,Central,Germany,Furniture,Bookcases,Bookcases Model 341,4,224.04,0.1,896.16,35.8
ORD100996,2024-08-18,North,UK,Office Supplies,Pens,Pens Model 813,2,75.38,0.0,150.76,10.94
ORD100554,2024-08-18,South,India,Furniture,Chairs,Chairs Model 770,4,45.47,0.0,181.88,31.63
ORD101074,2024-08-20,North,UK,Office Supplies,Paper,Paper Model 945,5,144.69,0.0,723.45,163.71
ORD101319,2024-08-21,South,Australia,Furniture,Bookcases,Bookcases Model 508,4,91.08,0.1,364.32,32.33
ORD101909,2024-08-21,East,Japan,Office Supplies,Paper,Paper Model 600,5,253.11,0.0,1265.55,128.38
ORD101030,2024-08-23,South,Australia,Office Supplies,Paper,Paper Model 961,4,25.23,0.0,100.92,10.54
ORD100051,2024-08-23,Central,France,Technology,Computers,Computers Model 680,5,320.23,0.0,1601.15,105.87
ORD100449,2024-08-23,North,Norway,Furniture,Tables,Tables Model 719,4,245.79,0.0,983.16,125.58
ORD101152,2024-08-24,West,USA,Furniture,Bookcases,Bookcases Model 865,2,400.87,0.05,801.74,170.4
ORD101578,2024-08-24,East,China,Office Supplies,Paper,Paper Model 746,2,206.2,0.0,412.4,83.47
ORD100521,2024-08-24,West,Canada,Office Supplies,Binders,Binders Model 881,6,376.5,0.05,2259.0,233.58
ORD100434,2024-08-26,West,Canada,Office Supplies,Pens,Pens Model 115,5,70.93,0.0,354.65,71.61
ORD101122,2024-08-26,West,USA,Office Supplies,Binders,Binders Model 744,6,136.83,0.05,820.98,118.41
ORD101237,2024-08-26,Central,France,Office Supplies,Pens,Pens Model 443,4,243.35,0.05,973.4,177.52
ORD101713,2024-08-26,Central,France,Office Supplies,Paper,Paper Model 191,2,36.68,0.0,73.36,10.07
ORD100835,2024-08-26,Central,Germany,Office Supplies,Binders,Binders Model 256,3,269.14,0.1,807.42,106.28
ORD100520,2024-08-27,West,Canada,Office Supplies,Paper,Paper Model 965,3,124.14,0.1,372.42,59.75
ORD101945,2024-08-27,East,China,Office Supplies,Paper,Paper Model 862,2,58.32,0.05,116.64,4.66
ORD101735,2024-08-27,South,India,Office Supplies,Paper,Paper Model 593,4,153.76,0.0,615.04,56.45
ORD100958,2024-08-28,South,India,Technology,Phones,Phones Model 457,2,386.55,0.0,773.1,126.9
ORD101003,2024-08-28,West,Canada,Furniture,Bookcases,Bookcases Model 317,3,138.44,0.0,415.32,94.72
ORD101773,2024-08-29,East,China,Furniture,Tables,Tables Model 590,4,241.69,0.1,966.76,134.46
ORD100942,2024-08-29,Central,Germany,Office Supplies,Pens,Pens Model 101,4,381.16,0.05,1524.64,323.47
ORD100355,2024-08-29,West,USA,Office Supplies,Paper,Paper Model 467,5,168.66,0.0,843.3,176.36
ORD100513,2024-08-29,North,Norway,Technology,Accessories,Accessories Model 375,3,118.05,0.0,354.15,82.22
ORD100194,2024-08-30,West,USA,Office Supplies,Paper,Paper Model 363,4,102.28,0.05,409.12,83.21
ORD100487,2024-08-30,Central,France,Office Supplies,Pens,Pens Model 720,5,153.55,0.1,767.75,49.23
ORD101886,2024-08-30,West,Canada,Furniture,Tables,Tables Model 630,6,22.49,0.0,134.94,7.48
ORD101474,2024-08-30,East,Japan,Furniture,Chairs,Chairs Model 129,3,290.81,0.15,872.43,9.71
ORD100239,2024-08-31,East,China,Office Supplies,Pens,Pens Model 171,4,411.87,0.0,1647.48,356.63
ORD101236,2024-08-31,East,Japan,Technology,Phones,Phones Model 548,3,430.67,0.0,1292.01,169.12
ORD100330,2024-08-31,North,Norway,Furniture,Chairs,Chairs Model 558,6,371.42,0.0,2228.52,302.53
ORD101305,2024-09-01,South,India,Office Supplies,Pens,Pens Model 381,3,255.36,0.0,766.08,45.95
ORD100734,2024-09-01,West,USA,Technology,Computers,Computers Model 166,3,391.61,0.0,1174.83,234.5
ORD101556,2024-09-01,West,Canada,Furniture,Tables,Tables Model 393,2,556.85,0.0,1113.7,213.89
ORD101326,2024-09-01,Central,Germany,Furniture,Bookcases,Bookcases Model 831,3,329.59,0.0,988.77,180.59
ORD100235,2024-09-01,East,China,Technology,Phones,Phones Model 146,4,15.01,0.0,60.04,8.31
ORD100262,2024-09-02,Central,Germany,Office Supplies,Binders,Binders Model 983,7,122.13,0.0,854.91,162.73
ORD100561,2024-09-03,South,India,Office Supplies,Binders,Binders Model 315,3,465.61,0.0,1396.83,140.84
ORD100476,2024-09-03,West,USA,Technology,Accessories,Accessories Model 768,2,258.06,0.0,516.12,60.53
ORD101131,2024-09-04,North,UK,Furniture,Chairs,Chairs Model 501,3,221.98,0.0,665.94,68.99
ORD100129,2024-09-04,East,Japan,Technology,Phones,Phones Model 520,1,41.85,0.0,41.85,9.84
ORD100922,2024-09-04,South,India,Office Supplies,Pens,Pens Model 515,3,225.95,0.05,677.85,107.01
ORD101393,2024-09-04,East,Japan,Technology,Phones,Phones Model 452,4,283.21,0.0,1132.84,142.39
ORD100207,2024-09-04,East,Japan,Office Supplies,Paper,Paper Model 385,5,333.5,0.0,1667.5,151.56
ORD100415,2024-09-04,East,Japan,Furniture,Chairs,Chairs Model 381,3,225.23,0.0,675.69,40.93
ORD100503,2024-09-04,Central,Germany,Office Supplies,Pens,Pens Model 692,4,206.27,0.05,825.08,29.22
ORD100999,2024-09-04,West,USA,Technology,Accessories,Accessories Model 929,1,99.93,0.1,99.93,12.3
ORD100007,2024-09-06,East,Japan,Technology,Phones,Phones Model 120,2,235.65,0.05,471.3,96.43
ORD101441,2024-09-06,East,China,Technology,Computers,Computers Model 130,4,15.86,0.0,63.44,15.04
ORD101379,2024-09-07,South,India,Furniture,Chairs,Chairs Model 141,5,70.45,0.0,352.25,47.77
ORD101111,2024-09-07,East,Japan,Office Supplies,Binders,Binders Model 908,5,65.41,0.0,327.05,58.97
ORD101114,2024-09-07,Central,Germany,Technology,Phones,Phones Model 770,3,273.16,0.0,819.48,119.43
ORD101048,2024-09-07,North,Norway,Furniture,Chairs,Chairs Model 547,3,47.76,0.0,143.28,27.76
ORD101036,2024-09-07,West,Canada,Technology,Phones,Phones Model 429,4,387.19,0.0,1548.76,352.88
ORD100524,2024-09-08,South,India,Office Supplies,Paper,Paper Model 501,5,195.72,0.0,978.6,179.42
ORD101558,2024-09-08,West,USA,Office Supplies,Binders,Binders Model 249,3,367.08,0.15,1101.24,185.37
ORD101887,2024-09-08,North,Norway,Technology,Accessories,Accessories Model 873,2,313.51,0.05,627.02,108.62
ORD101967,2024-09-11,North,UK,Office Supplies,Paper,Paper Model 482,7,321.7,0.05,2251.9,405.05
ORD100164,2024-09-11,East,China,Office Supplies,Paper,Paper Model 418,4,284.21,0.05,1136.84,113.35
ORD100419,2024-09-11,East,China,Technology,Accessories,Accessories Model 841,2,193.48,0.1,386.96,27.76
ORD101446,2024-09-11,West,USA,Furniture,Bookcases,Bookcases Model 963,8,190.4,0.05,1523.2,62.22
ORD101134,2024-09-13,North,Norway,Office Supplies,Pens,Pens Model 810,5,315.69,0.0,1578.45,285.25
ORD100884,2024-09-14,Central,France,Office Supplies,Paper,Paper Model 460,2,142.37,0.0,284.74,47.77
ORD101920,2024-09-14,West,Canada,Technology,Accessories,Accessories Model 621,5,168.41,0.05,842.05,34.91
ORD101060,2024-09-14,West,USA,Office Supplies,Pens,Pens Model 694,5,10.37,0.05,51.85,4.15
ORD100917,2024-09-14,North,UK,Office Supplies,Pens,Pens Model 860,2,245.4,0.1,490.8,53.58
ORD101354,2024-09-14,West,Canada,Technology,Accessories,Accessories Model 115,2,74.26,0.0,148.52,8.15
ORD101113,2024-09-14,South,Australia,Technology,Phones,Phones Model 118,3,19.21,0.05,57.63,6.59
ORD100266,2024-09-15,West,Canada,Furniture,Tables,Tables Model 749,3,139.7,0.0,419.1,77.59
ORD101257,2024-09-15,South,Australia,Furniture,Chairs,Chairs Model 654,2,220.22,0.0,440.44,70.05
ORD100778,2024-09-15,East,China,Furniture,Bookcases,Bookcases Model 579,5,155.07,0.05,775.35,91.47
ORD100937,2024-09-15,South,Australia,Office Supplies,Paper,Paper Model 983,4,194.72,0.1,778.88,106.45
ORD100288,2024-09-16,East,Japan,Furniture,Chairs,Chairs Model 454,2,66.6,0.0,133.2,13.42
ORD100208,2024-09-16,West,Canada,Furniture,Bookcases,Bookcases Model 300,3,13.84,0.1,41.52,7.71
ORD100863,2024-09-16,Central,France,Technology,Accessories,Accessories Model 183,4,170.9,0.0,683.6,53.74
ORD100527,2024-09-17,West,USA,Office Supplies,Paper,Paper Model 729,5,247.69,0.0,1238.45,65.68
ORD100370,2024-09-17,Central,Germany,Furniture,Bookcases,Bookcases Model 991,3,345.81,0.1,1037.43,50.66
ORD101094,2024-09-18,East,China,Office Supplies,Pens,Pens Model 239,3,5.42,0.05,16.26,3.64
ORD100179,2024-09-19,Central,Germany,Office Supplies,Binders,Binders Model 584,5,269.48,0.0,1347.4,225.96
ORD100286,2024-09-19,Central,France,Office Supplies,Pens,Pens Model 745,4,35.29,0.0,141.16,16.02
ORD101320,2024-09-20,North,Norway,Technology,Accessories,Accessories Model 876,1,61.4,0.1,61.4,4.89
ORD101428,2024-09-20,Central,France,Technology,Phones,Phones Model 748,5,28.3,0.0,141.5,34.6
ORD101942,2024-09-21,South,India,Furniture,Chairs,Chairs Model 192,4,79.51,0.1,318.04,31.89
ORD101181,2024-09-21,East,Japan,Technology,Accessories,Accessories Model 727,4,575.65,0.0,2302.6,227.67
ORD100891,2024-09-22,South,Australia,Furniture,Chairs,Chairs Model 633,4,155.55,0.1,622.2,109.98
ORD101855,2024-09-22,North,Norway,Furniture,Chairs,Chairs Model 121,2,415.2,0.0,830.4,200.21
ORD101283,2024-09-23,South,Australia,Technology,Accessories,Accessories Model 739,5,13.02,0.0,65.1,4.79
ORD101962,2024-09-23,South,India,Technology,Computers,Computers Model 129,8,41.12,0.0,328.96,44.84
ORD100178,2024-09-24,East,Japan,Furniture,Chairs,Chairs Model 310,4,244.49,0.1,977.96,148.4
ORD100443,2024-09-25,South,Australia,Office Supplies,Binders,Binders Model 869,4,139.63,0.0,558.52,54.85
ORD100830,2024-09-25,West,Canada,Furniture,Bookcases,Bookcases Model 701,3,258.26,0.0,774.78,52.53
ORD101333,2024-09-25,West,Canada,Furniture,Bookcases,Bookcases Model 782,2,188.57,0.1,377.14,7.5
ORD100591,2024-09-25,East,Japan,Furniture,Bookcases,Bookcases Model 686,4,147.73,0.15,590.92,30.75
ORD100609,2024-09-25,West,USA,Technology,Computers,Computers Model 986,6,264.07,0.1,1584.42,243.76
ORD101815,2024-09-26,East,Japan,Office Supplies,Paper,Paper Model 785,8,281.05,0.1,2248.4,142.35
ORD101560,2024-09-26,West,Canada,Technology,Accessories,Accessories Model 612,5,53.06,0.0,265.3,21.99
ORD101077,2024-09-26,North,Norway,Furniture,Chairs,Chairs Model 207,6,333.13,0.15,1998.78,-48.57
ORD100428,2024-09-27,Central,France,Technology,Accessories,Accessories Model 168,3,509.83,0.0,1529.49,204.33
ORD101899,2024-09-28,East,Japan,Office Supplies,Paper,Paper Model 868,4,3.49,0.0,13.96,2.01
ORD101039,2024-09-28,Central,France,Office Supplies,Binders,Binders Model 797,3,406.57,0.05,1219.71,164.08
ORD100219,2024-09-29,North,Norway,Technology,Accessories,Accessories Model 570,8,508.09,0.0,4064.72,875.18
ORD100446,2024-09-29,North,UK,Office Supplies,Pens,Pens Model 199,4,45.89,0.05,183.56,30.55
ORD100642,2024-09-29,West,USA,Office Supplies,Binders,Binders Model 364,1,326.34,0.05,326.34,16.48
ORD100868,2024-09-30,East,China,Office Supplies,Paper,Paper Model 738,3,41.72,0.05,125.16,24.57
ORD100373,2024-09-30,South,Australia,Office Supplies,Binders,Binders Model 909,5,121.44,0.15,607.2,14.16
ORD100168,2024-10-01,Central,France,Furniture,Bookcases,Bookcases Model 214,4,178.09,0.0,712.36,66.9
ORD100313,2024-10-01,South,Australia,Furniture,Chairs,Chairs Model 793,3,328.36,0.0,985.08,158.71
ORD101160,2024-10-01,South,India,Furniture,Bookcases,Bookcases Model 772,5,239.09,0.0,1195.45,66.49
ORD100254,2024-10-01,North,Norway,Office Supplies,Pens,Pens Model 561,2,294.87,0.1,589.74,15.02
ORD100257,2024-10-02,North,Norway,Furniture,Bookcases,Bookcases Model 740,2,233.99,0.0,467.98,115.81
ORD101376,2024-10-02,West,Canada,Technology,Phones,Phones Model 319,4,233.46,0.1,933.84,83.98
ORD100441,2024-10-02,West,USA,Technology,Accessories,Accessories Model 310,4,90.98,0.05,363.92,73.78
ORD100995,2024-10-03,Central,Germany,Furniture,Chairs,Chairs Model 248,5,521.32,0.0,2606.6,516.38
ORD100213,2024-10-03,East,China,Furniture,Chairs,Chairs Model 204,4,280.01,0.0,1120.04,126.15
ORD101970,2024-10-03,West,Canada,Technology,Accessories,Accessories Model 426,3,44.13,0.0,132.39,20.13
ORD101867,2024-10-04,North,UK,Furniture,Bookcases,Bookcases Model 442,3,256.29,0.15,768.87,11.31
ORD101901,2024-10-04,West,USA,Office Supplies,Paper,Paper Model 866,2,153.56,0.0,307.12,51.86
ORD100131,2024-10-04,South,India,Furniture,Bookcases,Bookcases Model 766,6,18.53,0.0,111.18,6.84
ORD101217,2024-10-04,South,India,Office Supplies,Paper,Paper Model 465,1,208.27,0.15,208.27,9.95
ORD101214,2024-10-05,North,Norway,Furniture,Chairs,Chairs Model 442,3,70.78,0.15,212.34,32.8
ORD100840,2024-10-06,East,Japan,Technology,Accessories,Accessories Model 784,8,35.88,0.0,287.04,29.57
ORD100969,2024-10-06,East,China,Office Supplies,Paper,Paper Model 831,5,187.07,0.05,935.35,33.06
ORD100743,2024-10-06,West,Canada,Office Supplies,Pens,Pens Model 525,3,415.16,0.0,1245.48,65.41
ORD100162,2024-10-07,Central,France,Furniture,Tables,Tables Model 355,3,97.86,0.05,293.58,8.01
ORD100956,2024-10-07,Central,France,Technology,Accessories,Accessories Model 742,1,74.98,0.0,74.98,17.33
ORD101688,2024-10-07,East,Japan,Office Supplies,Paper,Paper Model 757,6,167.84,0.0,1007.04,195.15
ORD101324,2024-10-07,South,India,Technology,Phones,Phones Model 597,7,72.9,0.1,510.3,50.03
ORD101052,2024-10-07,West,Canada,Furniture,Bookcases,Bookcases Model 912,5,323.51,0.0,1617.55,364.6
ORD100046,2024-10-08,West,USA,Furniture,Bookcases,Bookcases Model 682,3,431.32,0.0,1293.96,220.88
ORD100698,2024-10-09,West,USA,Office Supplies,Paper,Paper Model 997,8,265.67,0.0,2125.36,141.89
ORD100102,2024-10-09,West,Canada,Office Supplies,Pens,Pens Model 678,5,304.57,0.05,1522.85,295.71
ORD100616,2024-10-09,West,Canada,Office Supplies,Pens,Pens Model 295,4,168.73,0.0,674.92,144.58
ORD101085,2024-10-09,West,Canada,Office Supplies,Paper,Paper Model 931,4,159.31,0.1,637.24,19.14
ORD100185,2024-10-10,Central,France,Technology,Phones,Phones Model 598,2,33.55,0.0,67.1,7.54
ORD101562,2024-10-10,South,Australia,Office Supplies,Binders,Binders Model 200,4,123.09,0.0,492.36,75.77
ORD100991,2024-10-11,East,Japan,Office Supplies,Pens,Pens Model 305,3,96.36,0.15,289.08,39.51
ORD100271,2024-10-13,North,Norway,Office Supplies,Paper,Paper Model 641,5,77.97,0.15,389.85,-3.03
ORD100640,2024-10-14,West,Canada,Furniture,Chairs,Chairs Model 667,4,334.16,0.05,1336.64,161.77
ORD100605,2024-10-14,South,India,Furniture,Tables,Tables Model 125,4,243.34,0.1,973.36,40.89
ORD100981,2024-10-15,West,Canada,Furniture,Bookcases,Bookcases Model 368,4,139.83,0.0,559.32,82.15
ORD100394,2024-10-15,North,Norway,Office Supplies,Binders,Binders Model 258,5,378.29,0.05,1891.45,302.72
